prefLabel,id,from_to,matchType,text
large,http://sbmi.uth.tmc.edu/ontology/ochv#C0549177,5568-5572|5720-5724|8762-8766|17345-17349|19335-19339|23789-23793|33648-33652|33920-33924|35718-35722,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE
large,http://sbmi.uth.tmc.edu/ontology/ochv#38944,5568-5572|5720-5724|8762-8766|17345-17349|19335-19339|23789-23793|33648-33652|33920-33924|35718-35722,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE
middle,http://sbmi.uth.tmc.edu/ontology/ochv#C0549183,5663-5668|9167-9172|10052-10057,PREF|PREF|PREF,MIDDLE|MIDDLE|MIDDLE
reflecting,http://sbmi.uth.tmc.edu/ontology/ochv#C0558058,5709-5718|6582-6591|10638-10647,PREF|PREF|PREF,REFLECTING|REFLECTING|REFLECTING
relationship,http://sbmi.uth.tmc.edu/ontology/ochv#C0439849,5746-5757|44047-44058,PREF|PREF,RELATIONSHIP|RELATIONSHIP
diagonal,http://sbmi.uth.tmc.edu/ontology/ochv#C0443198,5871-5878|36129-36136,PREF|PREF,DIAGONAL|DIAGONAL
943,http://sbmi.uth.tmc.edu/ontology/ochv#943,5893-5895,PREF,943
test,http://sbmi.uth.tmc.edu/ontology/ochv#C0392366,6120-6123|13946-13949|16193-16196|20445-20448,PREF|PREF|PREF|PREF,TEST|TEST|TEST|TEST
calculated,http://sbmi.uth.tmc.edu/ontology/ochv#C0444686,6177-6186|13509-13518|17712-17721|33025-33034|34514-34523|35333-35342|37030-37039|37133-37142|37694-37703|39561-39570|39894-39903|43690-43699,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED
maps,http://sbmi.uth.tmc.edu/ontology/ochv#7743,6238-6240|8636-8639|8738-8741|8848-8851|25170-25173|31723-31725|32015-32018|32798-32801|32996-32999|33100-33103|33203-33205|33613-33615|33999-34002|34068-34070|34091-34094,SYN|PREF|PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|SYN|SYN|PREF|SYN|PREF,MAP|MAPS|MAPS|MAPS|MAPS|MAP|MAPS|MAPS|MAPS|MAPS|MAP|MAP|MAPS|MAP|MAPS
map,http://sbmi.uth.tmc.edu/ontology/ochv#C0024779,6238-6240|31723-31725|33203-33205|33613-33615|34068-34070,PREF|PREF|PREF|PREF|PREF,MAP|MAP|MAP|MAP|MAP
component,http://sbmi.uth.tmc.edu/ontology/ochv#C0449432,6306-6314,PREF,COMPONENT
due to,http://sbmi.uth.tmc.edu/ontology/ochv#42785,6321-6329|24730-24738|25175-25188|25175-25183|31783-31791|35421-35429|40225-40233|42806-42811,SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF,RESULTING|RESULTING|RESULTING FROM|RESULTING|RESULTING|RESULTING|RESULTING|DUE TO
unchanged,http://sbmi.uth.tmc.edu/ontology/ochv#C0442739,6367-6375,PREF,UNCHANGED
present,http://sbmi.uth.tmc.edu/ontology/ochv#16843,6921-6927,PREF,PRESENT
present,http://sbmi.uth.tmc.edu/ontology/ochv#C0150312,6921-6927,PREF,PRESENT
left,http://sbmi.uth.tmc.edu/ontology/ochv#C0205091,7148-7151|10282-10285|11688-11691|28668-28671|30012-30015,PREF|PREF|PREF|PREF|PREF,LEFT|LEFT|LEFT|LEFT|LEFT
right,http://sbmi.uth.tmc.edu/ontology/ochv#C0205090,7183-7187|10259-10263|10487-10491|11667-11671|12012-12016|12115-12119|12892-12896|15740-15744|16280-16284|28539-28543|28677-28681|30021-30025|38892-38896,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT
linear,http://sbmi.uth.tmc.edu/ontology/ochv#20335,7273-7276|7911-7914|18858-18863|41625-41630|44039-44044,SYN|SYN|PREF|PREF|PREF,LINE|LINE|LINEAR|LINEAR|LINEAR
line,http://sbmi.uth.tmc.edu/ontology/ochv#C0205132,7273-7276|7911-7914,PREF|PREF,LINE|LINE
