prefLabel,id,from_to,matchType,text
Production,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112927,5-14|27485-27494|42042-42051,PREF|PREF|PREF,PRODUCTION|PRODUCTION|PRODUCTION
Finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32608,27-32|154-159|541-546|687-692|835-840|1123-1128|1272-1277|1715-1720|1956-1961|2330-2335|2865-2870|3141-3146|3404-3409|3558-3563|3659-3664|4011-4016|4122-4127|4244-4249|5207-5212|5786-5791|6147-6152|6840-6845|7050-7055|7126-7131|7561-7566|7671-7676|8525-8530|8664-8669|9333-9338|9452-9457|10251-10256|10466-10471|12538-12543|13312-13317|14446-14451|14555-14560|15589-15594|16172-16177|16254-16259|16599-16604|17615-17620|18817-18822|18892-18897|19081-19086|19142-19147|19524-19529|19725-19730|20069-20074|20352-20357|20513-20518|20684-20689|20754-20759|21598-21603|22321-22326|23186-23191|23300-23305|24665-24670|24787-24792|26109-26114|26557-26562|26826-26831|26920-26925|26952-26957|27115-27120|27505-27510|27520-27525|27595-27600|28633-28638|29211-29216|29223-29228|29349-29354|29989-29994|30150-30155|30504-30509|30565-30570|30738-30743|30891-30896|30993-30998|31285-31290|31312-31317|33118-33123|34308-34313|34598-34603|35235-35240|35575-35580|36215-36220|36396-36401|37011-37016|38684-38689|39180-39185|39386-39391|39590-39595|39640-39645|39949-39954|40160-40165|40644-40649|40660-40665|40812-40817|41340-41345|41926-41931|42069-42074|43366-43371|43651-43656|43852-43857,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER|FINGER
Activity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43431,70-77|789-796|1981-1988|2238-2245|2819-2826|2881-2888|3191-3198|3520-3527|3675-3682|3771-3778|3942-3949|4260-4267|4779-4786|5598-5605|6972-6979|7094-7101|7346-7353|8627-8634|9772-9779|10132-10139|12389-12396|12567-12574|12773-12780|14271-14278|14366-14373|14512-14519|15107-15114|16325-16332|17524-17531|20378-20385|21187-21194|21311-21318|21703-21710|22696-22703|22887-22894|23112-23119|23430-23437|24242-24249|24740-24747|25088-25095|26614-26621|28114-28121|32895-32902|33749-33756|34390-34397|34780-34787|35671-35678|35896-35903|36934-36941|41000-41007|41643-41650|42271-42278,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY
Active,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45329,70-77|789-796|1981-1988|2238-2245|2819-2826|2881-2888|3191-3198|3520-3527|3675-3682|3771-3778|3942-3949|4260-4267|4779-4786|5598-5605|6972-6979|7094-7101|7346-7353|8627-8634|9772-9779|10132-10139|12389-12396|12567-12574|12773-12780|14271-14278|14366-14373|14512-14519|15107-15114|16325-16332|16903-16908|17524-17531|20378-20385|21187-21194|21311-21318|21703-21710|22696-22703|22887-22894|23112-23119|23430-23437|24242-24249|24740-24747|25088-25095|26614-26621|27636-27641|28114-28121|32895-32902|33749-33756|34390-34397|34780-34787|35671-35678|35896-35903|36934-36941|41000-41007|41643-41650|42271-42278,SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN,ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVE|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVE|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY|ACTIVITY
Neuron,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12623,82-88|483-489|644-650|1905-1911|3203-3209|3300-3305|9929-9935,SYN|SYN|SYN|SYN|SYN|PREF|SYN,NEURONS|NEURONS|NEURONS|NEURONS|NEURONS|NEURON|NEURONS
Hand,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32712,97-100|603-606|1054-1057|1172-1175|1193-1196|1638-1641|3009-3012|3218-3221|3900-3903|4200-4203|5309-5312|7154-7157|7166-7169|8500-8503|10265-10268|10287-10290|10328-10331|10493-10496|10683-10686|11724-11727|12121-12124|12361-12364|12493-12496|13783-13786|14162-14165|14588-14591|14864-14867|15251-15254|15746-15749|16069-16072|16286-16289|16850-16853|17822-17825|18960-18963|19201-19204|19888-19891|21122-21125|21559-21562|22237-22240|22826-22829|23359-23362|23542-23545|24119-24122|24477-24480|24962-24965|26660-26663|26742-26745|27218-27221|32282-32285|32408-32411|32449-32452|32550-32553|33396-33399|33943-33946|35268-35271|35598-35601|38157-38160|38453-38456|38644-38647|42667-42670|43159-43162,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND|HAND
Area,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25244,102-105|3223-3226|3343-3346|7171-7174|26665-26668|26747-26750|27861-27864|32370-32373|33406-33409|33948-33951,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,AREA|AREA|AREA|AREA|AREA|AREA|AREA|AREA|AREA|AREA
Primary Motor Cortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97339,110-129|118-129|3231-3250|3239-3250|4289-4300|7189-7208|7197-7208|25739-25750|26729-26740|26782-26793|27750-27769|27758-27769|27934-27945,PREF|SYN|PREF|SYN|SYN|PREF|SYN|SYN|SYN|SYN|PREF|SYN|SYN,PRIMARY MOTOR CORTEX|MOTOR CORTEX|PRIMARY MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|PRIMARY MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX|PRIMARY MOTOR CORTEX|MOTOR CORTEX|MOTOR CORTEX
Primary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25251,110-116|3231-3237|7189-7195|27750-27756,PREF|PREF|PREF|PREF,PRIMARY|PRIMARY|PRIMARY|PRIMARY
Motor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28367,118-122|2736-2740|3239-3243|4289-4293|7197-7201|15633-15637|25739-25743|26654-26658|26729-26733|26782-26786|26871-26875|26995-26999|27430-27434|27758-27762|27803-27807|27934-27938|28020-28024,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR|MOTOR
Present,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25626,141-145|1505-1509|1883-1887|4734-4738|6921-6927|11603-11607|20647-20651|22776-22780|33846-33850|36851-36855|37510-37517,SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN,FOUND|FOUND|FOUND|FOUND|PRESENT|FOUND|FOUND|FOUND|FOUND|FOUND|PRESENCE
Specified,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38024,161-168|2337-2344|2872-2879|3666-3673|4251-4258|6154-6161|6297-6304|6507-6514|7568-7575|7678-7685|34315-34322|34381-34388|40611-40619|42117-42124,SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN,SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIC|SPECIFIED|SPECIFIC
Activation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64382,182-191|1543-1552|1722-1731|1775-1783|5038-5047|5189-5197|5223-5231|6803-6812|7058-7067|9066-9075|9469-9478|9650-9659|9710-9719|11454-11463|13453-13462|14061-14070|14637-14646|14800-14809|15596-15605|17687-17696|22217-22224|22582-22589|23034-23043|25798-25807|31198-31207|32787-32796|32985-32994|35191-35200|39647-39656|39956-39965|42102-42111|42554-42562,PREF|PREF|PREF|SYN|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|SYN,ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATED|ACTIVATION|ACTIVATED|ACTIVATED|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATE|ACTIVATE|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATION|ACTIVATED
Stable,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C30103,203-208|2019-2024|2370-2375|8018-8023|8318-8323|16680-16685,PREF|PREF|PREF|PREF|PREF|PREF,STABLE|STABLE|STABLE|STABLE|STABLE|STABLE
Stability,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54072,203-208|2019-2024|2161-2169|2370-2375|7419-7427|8018-8023|8318-8323|16680-16685|26096-26104|34358-34366,SYN|SYN|PREF|SYN|PREF|SYN|SYN|SYN|PREF|PREF,STABLE|STABLE|STABILITY|STABLE|STABILITY|STABLE|STABLE|STABLE|STABILITY|STABILITY
Person,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25190,218-227|529-538|676-685|1752-1761|1894-1903|6227-6236|6936-6945|8774-8783|8837-8846|9441-9450|10938-10947|13675-13684|22226-22235|22310-22319|22359-22368|31633-31642|32098-32107|32138-32147|33176-33181|36478-36487|37738-37747|37870-37879|38016-38025|38101-38110|40567-40576|43191-43200,SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN,INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|PERSON|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL|INDIVIDUAL
High,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25227,236-241|856-861|2427-2430|4143-4146|6011-6014|6422-6425|6858-6863|8201-8206|8398-8403|8685-8690|10650-10655|11352-11357|12138-12143|15663-15666|17397-17402|17891-17896|21971-21976|23206-23209|23229-23234|24221-24224|34876-34879|41031-41034,SYN|SYN|PREF|PREF|PREF|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|PREF|SYN|PREF|PREF|PREF,HIGHLY|HIGHLY|HIGH|HIGH|HIGH|HIGH|HIGHLY|HIGHER|HIGHLY|HIGHLY|HIGHLY|HIGHER|HIGHLY|HIGH|HIGHLY|HIGHLY|HIGHLY|HIGH|HIGHER|HIGH|HIGH|HIGH
Variable,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54166,243-250|3697-3704,PREF|PREF,VARIABLE|VARIABLE
Cross,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81171,252-257|1239-1244|2900-2905|3706-3711|4343-4348|4913-4917|5413-5418|6875-6880|7373-7378|7429-7434|8325-8330|8416-8421|8702-8707|12634-12639|12818-12822|13059-13064|16687-16692|18551-18555|21225-21230|24996-25001|31569-31574|31858-31863|32604-32609|32922-32927|33001-33006|33416-33421|34333-34338|35283-35287|36056-36061|36953-36958|37004-37009|38515-38520|38603-38608|38863-38868|41389-41393|43559-43564|43798-43803,SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|SYN,ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|CROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|CROSS|ACROSS|ACROSS|CROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|CROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|ACROSS|CROSS|ACROSS|ACROSS
Organization,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92453,296-307|1098-1109|1488-1499|2763-2774|3825-3836|4454-4465|4714-4725|5400-5411|6544-6555|25558-25569|26936-26947|27903-27914,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION
Random,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60702,317-322|4418-4423|29665-29670,PREF|PREF|PREF,RANDOM|RANDOM|RANDOM
Variation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25713,324-332|4427-4435|43618-43626,PREF|PREF|SYN,VARIATION|VARIATION|DEVIATION
Shared,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38019,348-353|4477-4482|4539-4544|6537-6542|7016-7021|21406-21411,SYN|SYN|SYN|SYN|SYN|PREF,COMMON|COMMON|COMMON|COMMON|COMMON|SHARED
Common,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43461,348-353|4477-4482|4539-4544|6537-6542|7016-7021,PREF|PREF|PREF|PREF|PREF,COMMON|COMMON|COMMON|COMMON|COMMON
Underlying,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154417,355-364|19404-19413,PREF|PREF,UNDERLYING|UNDERLYING
Fine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85990,393-396|1520-1523|3136-3139|6947-6950,PREF|PREF|PREF|PREF,FINE|FINE|FINE|FINE
Associated,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25281,415-424|8641-8650|9517-9526|9626-9635|9754-9763|10083-10092|14072-14081|19349-19358|20041-20050|20106-20115|21753-21762|24172-24181|24758-24767|25945-25954|34573-34582,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED|ASSOCIATED
Movement,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37994,436-443|14094-14101|18291-18298|18437-18444|19422-19429|20076-20083|23578-23585|23950-23957|24053-24060|24397-24404|38458-38465|43393-43400,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT|MOVEMENT
Previous,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25627,446-453|1837-1844|28502-28509|39073-39080,PREF|PREF|PREF|PREF,PREVIOUS|PREVIOUS|PREVIOUS|PREVIOUS
Have,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101282,463-466|1913-1916|8563-8566|22403-22406|22661-22664|42591-42594,PREF|PREF|PREF|PREF|PREF|PREF,HAVE|HAVE|HAVE|HAVE|HAVE|HAVE
Encode,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80216,497-502|9420-9425|22618-22624|26983-26990,PREF|PREF|SYN|SYN,ENCODE|ENCODE|ENCODED|ENCODING
Muscle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13056,608-613|3935-3940|9765-9770|10010-10015|14052-14059|14357-14364|14919-14924|15100-15105|16051-16056|17506-17511|17680-17685|17750-17755|19904-19909|21648-21653|21829-21834|21940-21945|22126-22131|23105-23110|26607-26612|27064-27069|40993-40998|41497-41502|41676-41681|41823-41828|42155-42160|42263-42268|42514-42519|42524-42529|42682-42687|42910-42915|43295-43300|43490-43495|43900-43905,PREF|PREF|PREF|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCULAR|MUSCULAR|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE|MUSCLE
Second,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42535,636-641|23498-23503|31737-31742|38795-38800,PREF|PREF|PREF|PREF,SECOND|SECOND|SECOND|SECOND
Second,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49463,636-641|23498-23503|31737-31742|38795-38800,PREF|PREF|PREF|PREF,SECOND|SECOND|SECOND|SECOND
Second,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25666,636-641|23498-23503|31737-31742|38795-38800,PREF|PREF|PREF|PREF,SECOND|SECOND|SECOND|SECOND
Broad,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61485,714-718|1928-1932,PREF|PREF,BROAD|BROAD
Observed,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25599,807-814|1030-1037|10714-10721|14619-14626|18778-18785|23756-23763|24212-24219,PREF|PREF|PREF|PREF|PREF|PREF|PREF,OBSERVED|OBSERVED|OBSERVED|OBSERVED|OBSERVED|OBSERVED|OBSERVED
Functional Magnetic Resonance Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17958,819-822|1413-1416|3581-3617|3620-3623|16349-16352|23475-23478|41374-41377|42394-42397,SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN,FMRI|FMRI|FUNCTIONAL MAGNETIC RESONANCE IMAGING|FMRI|FMRI|FMRI|FMRI|FMRI
Single,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150721,828-833|3293-3298|3397-3402|7119-7124|8518-8523|8657-8662|14439-14444|16592-16597|18885-18890|22064-22069|29982-29987|30558-30563|31278-31283|33703-33708|34642-34647|39173-39178|39583-39588|40922-40927|42997-43002,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE
Single,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48440,828-833|3293-3298|3397-3402|7119-7124|8518-8523|8657-8662|14439-14444|16592-16597|18885-18890|22064-22069|29982-29987|30558-30563|31278-31283|33703-33708|34642-34647|39173-39178|39583-39588|40922-40927|42997-43002,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE|SINGLE
Stimulation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61406,898-908|22456-22466|27368-27378|27772-27782,PREF|PREF|PREF|SYN,STIMULATION|STIMULATION|STIMULATION|STIMULATING
Multiple,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17648,974-981|1008-1012|3371-3375|4005-4009|16166-16170|16248-16252|17609-17613|18811-18815|19518-19522|21592-21596|26551-26555|27499-27503|27589-27593|30498-30502|30732-30736|31306-31310|38522-38529|39380-39384|40581-40588|41920-41924,PREF|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|SYN|PREF|SYN|PREF|SYN,MULTIPLE|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTI|MULTIPLE|MULTI|MULTIPLE|MULTI
Joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13044,1014-1018|3377-3381|10473-10478|10574-10578|15337-15342|17142-17146|18048-18052|19416-19420|38736-38741|39148-39153|39258-39263,PREF|PREF|SYN|PREF|SYN|PREF|PREF|PREF|SYN|SYN|SYN,JOINT|JOINT|JOINTS|JOINT|JOINTS|JOINT|JOINT|JOINT|JOINTS|JOINTS|JOINTS
Natural,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85060,1046-1052|1164-1170|1616-1622|8478-8484|14119-14125|15228-15234|16925-16931|18173-18179|18351-18357|18429-18435|21536-21542|24954-24960|38844-38850|43020-43026|43222-43228,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL|NATURAL
