prefLabel,id,from_to,matchType,text
Proportion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49159,18502-18511,PREF,PROPORTION
Eighth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133533,18594-18599,PREF,EIGHTH
Shape,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25677,18868-18872|24347-24351|39183-39187,PREF|PREF|PREF,SHAPE|SHAPE|SHAPE
Simple,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47880,18921-18926|20961-20966,PREF|PREF,SIMPLE|SIMPLE
Black,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48323,18966-18970,PREF,BLACK
Black,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128938,18966-18970,PREF,BLACK
Keyboard Device,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50018,19036-19043|28602-28616|28602-28609|28878-28885,SYN|PREF|SYN|SYN,KEYBOARD|KEYBOARD DEVICE|KEYBOARD|KEYBOARD
Rank,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48904,19680-19683|43423-43426,PREF|PREF,RANK|RANK
Region,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41129,19810-19815|32323-32328,PREF|PREF,REGION|REGION
Upper,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25355,19845-19849|36671-36675,PREF|PREF,UPPER|UPPER
Near,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48927,20030-20033,PREF,NEAR
Voluntary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74096,20054-20062,PREF,VOLUNTARY
Known,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80137,20438-20442,PREF,KNOWN
Discussion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71323,20886-20895,PREF,DISCUSSION
Inferior,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25353,21668-21675,PREF,INFERIOR
Compatible,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40414,21874-21883,PREF,COMPATIBLE
Activate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28002,22076-22083|22441-22448,PREF|PREF,ACTIVATE|ACTIVATE
Base,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92955,22123-22126,PREF,BASE
Base,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48055,22123-22126|23423-23427|33080-33084|37693-37697,PREF|SYN|SYN|SYN,BASE|BASED|BASED|BASED
Base,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48056,22123-22126,PREF,BASE
Main,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25562,22340-22343,PREF,MAIN
Neural,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25363,22451-22456|27149-27154|27402-27407,PREF|PREF|PREF,NEURAL|NEURAL|NEURAL
Spinal Cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12464,22492-22502,PREF,SPINAL CORD
Spinal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38026,22492-22497,PREF,SPINAL
Cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61540,22499-22502,PREF,CORD
Likely,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85550,22803-22808|23825-23830,PREF|PREF,LIKELY|LIKELY
Important,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115916,23254-23262,PREF,IMPORTANT
Study,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63536,23382-23386|38521-38525|42946-42950,PREF|PREF|PREF,STUDY|STUDY|STUDY
Input,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47905,23514-23518|23779-23783|23875-23879,PREF|PREF|PREF,INPUT|INPUT|INPUT
Level,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25554,23654-23659|36284-36288|39235-39240|40043-40047|41439-41444|42858-42863,SYN|PREF|SYN|PREF|SYN|SYN,DEGREE|LEVEL|DEGREE|LEVEL|DEGREE|DEGREE
Information,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48191,23674-23684|23943-23953,PREF|PREF,INFORMATION|INFORMATION
Skin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12470,23695-23698,PREF,SKIN
Tendon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13045,23715-23721|40514-40519,SYN|PREF,TENDONS|TENDON
Difficult,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129485,24201-24209,PREF,DIFFICULT
Sensation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19989,24242-24250,PREF,SENSATION
Provide,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80514,24284-24290|28793-28800,PREF|SYN,PROVIDE|PROVIDED
Learning,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19369,24493-24500|24882-24889|25057-25064|25821-25828|27316-27323|27885-27892,PREF|PREF|PREF|PREF|PREF|PREF,LEARNING|LEARNING|LEARNING|LEARNING|LEARNING|LEARNING
Process,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29862,24502-24508|25066-25072,PREF|PREF,PROCESS|PROCESS
Rule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78269,24891-24894,PREF,RULE
Much,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126287,25081-25084,PREF,MUCH
Slight,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103807,25277-25282|37390-37397,PREF|SYN,SLIGHT|SLIGHTLY
Alternative,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25415,25466-25476,PREF,ALTERNATIVE
Molecular,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25574,25498-25506,PREF,MOLECULAR
Intrinsic,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129970,25572-25580,PREF,INTRINSIC
Connectivity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52642,25582-25593,PREF,CONNECTIVITY
Step,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48176,25761-25764|31613-31616,PREF|PREF,STEP|STEP
Aging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16269,25831-25835,PREF,AGING
Acquisition,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43384,25876-25886,PREF,ACQUISITION
Helpful,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115927,26025-26031,PREF,HELPFUL
Manuscript,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18160,26049-26058|26369-26378,PREF|PREF,MANUSCRIPT|MANUSCRIPT
Trust,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71753,26115-26119|26187-26191|26265-26269,PREF|PREF|PREF,TRUST|TRUST|TRUST
Foundation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78335,26157-26166,PREF,FOUNDATION
Neuroimaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173635,26204-26215|27176-27188,PREF|SYN,NEUROIMAGING|BRAIN IMAGING
Core,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25327,26233-26236,PREF,CORE
Funding,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17769,26238-26244,PREF,FUNDING
Design,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43358,26317-26322,PREF,DESIGN
Localization,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28264,26493-26504,PREF,LOCALIZATION
Science,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61397,26613-26619,PREF,SCIENCE
Integration,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48038,26703-26713,PREF,INTEGRATION
Human,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14225,26835-26839|27554-27558,PREF|PREF,HUMAN|HUMAN
System,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25700,26889-26894,PREF,SYSTEM
Mapping,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73942,27021-27027|33371-33377,PREF|PREF,MAPPING|MAPPING
Tool,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172800,27096-27099,PREF,TOOL
Influence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121660,27114-27122,PREF,INFLUENCE
Guidance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192973,27135-27142,PREF,GUIDANCE
Brain,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12439,27176-27180,PREF,BRAIN
Transcranial Direct Current Stimulation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129862,27199-27237,PREF,TRANSCRANIAL DIRECT CURRENT STIMULATION
Current,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25471,27219-27225,PREF,CURRENT
Sequence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25673,27307-27314|29435-29442|29635-29642,PREF|PREF|PREF,SEQUENCE|SEQUENCE|SEQUENCE
Interaction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54216,27386-27396,PREF,INTERACTION
Neural Network,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17429,27402-27415,PREF,NEURAL NETWORK
Network,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61377,27409-27415,PREF,NETWORK
Modeling,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16063,27417-27424,PREF,MODELING
Comparison,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49156,27488-27493|42091-42100|43392-43401,SYN|PREF|PREF,VERSUS|COMPARISON|COMPARISON
Neuromuscular,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148418,27502-27514,PREF,NEUROMUSCULAR
News,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80148,27643-27646,PREF,NEWS
Peripheral,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25233,27677-27686,PREF,PERIPHERAL
Monkey,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14243,27732-27737|27786-27791,PREF|PREF,MONKEY|MONKEY
Variety,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62709,27740-27746,PREF,VARIETY
Dimension,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25483,27809-27817,PREF,DIMENSION
Dimensionality,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42676,27898-27911,PREF,DIMENSIONALITY
Spontaneous,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48307,27952-27962,PREF,SPONTANEOUS
Internal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25234,28015-28022,PREF,INTERNAL
Environment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16551,28037-28047|38420-38430,PREF|PREF,ENVIRONMENT|ENVIRONMENT
Approved By,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42615,28098-28108,PREF,APPROVED BY
Research Ethics,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18465,28114-28128,PREF,RESEARCH ETHICS
Ethics,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39796,28123-28128,PREF,ETHICS
University,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48647,28146-28155|28187-28196|28208-28217|28224-28233,PREF|PREF|PREF|PREF,UNIVERSITY|UNIVERSITY|UNIVERSITY|UNIVERSITY
College,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61514,28157-28163,PREF,COLLEGE
Columbia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44057,28199-28206,PREF,COLUMBIA
Age,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25150,28456-28458|30217-30219|30528-30530|39898-39900,PREF|PREF|PREF|PREF,AGE|AGE|AGE|AGE
Device,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62103,28611-28616,PREF,DEVICE
Like,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77969,28633-28636,PREF,LIKE
Key,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C46002,28649-28651|28912-28914,PREF|PREF,KEY|KEY
Visual,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38059,28773-28778,PREF,VISUAL
Feedback,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82652,28780-28787,PREF,FEEDBACK
Projection,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25176,28813-28822|31948-31956,PREF|SYN,PROJECTION|PROJECTED
Target,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25702,28904-28909|30742-30747,PREF|PREF,TARGET|TARGET
Green,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48329,28931-28935|30772-30776,PREF|PREF,GREEN|GREEN
Instruction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42688,28948-28958|30708-30718,PREF|PREF,INSTRUCTION|INSTRUCTION
Make,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64661,29014-29017|32998-33001,PREF|PREF,MAKE|MAKE
Short,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73939,29021-29025|30809-30813|40144-40148,PREF|PREF|PREF,SHORT|SHORT|SHORT
Short,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25249,29021-29025|30809-30813|40144-40148,PREF|PREF|PREF,SHORT|SHORT|SHORT
Exceed,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175323,29105-29110,PREF,EXCEED
Case,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49152,29129-29132,PREF,CASE
Blue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48333,29149-29152,PREF,BLUE
White,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41261,29176-29180,PREF,WHITE
White,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48325,29176-29180,PREF,WHITE
Performance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60778,29234-29244,PREF,PERFORMANCE
Performance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25361,29234-29244,PREF,PERFORMANCE
Acquired,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85869,29270-29277|29693-29700,PREF|PREF,ACQUIRED|ACQUIRED
Siemens,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42555,29290-29296|30251-30257,PREF|PREF,SIEMENS|SIEMENS
Channel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44170,29322-29328,PREF,CHANNEL
Head,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12419,29330-29333,PREF,HEAD
Echo-Planar Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17558,29415-29433,PREF,ECHO-PLANAR IMAGING
Planar Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94954,29420-29433,PREF,PLANAR IMAGING
Run,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47911,29458-29460|30347-30349,PREF|PREF,RUN|RUN
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45287,29531-29535|40680-40684,PREF|PREF,ORDER|ORDER
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48906,29531-29535|40680-40684,PREF|PREF,ORDER|ORDER
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42680,29531-29535|40680-40684,PREF|PREF,ORDER|ORDER
Order,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54092,29531-29535|40680-40684,PREF|PREF,ORDER|ORDER
Scan,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17999,29619-29622|30045-30049,PREF|SYN,SCAN|SCANS
Healthy Control,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94342,29708-29722,PREF,HEALTHY CONTROL
Course,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25379,29771-29776,PREF,COURSE
Protocol,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42651,29909-29916,PREF,PROTOCOL
Identical,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49034,29923-29931,PREF,IDENTICAL
Image,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48179,30082-30086,PREF,IMAGE
Male,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20197,30504-30507|37740-37743|39875-39878,PREF|PREF|PREF,MALE|MALE|MALE
Female,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16576,30515-30520|39885-39890,PREF|PREF,FEMALE|FEMALE
Training,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17705,30549-30556,PREF,TRAINING
Functional Imaging,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19609,30635-30652,PREF,FUNCTIONAL IMAGING
Standard,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44275,31215-31222|36148-36155|36596-36603,PREF|PREF|PREF,STANDARD|STANDARD|STANDARD
Standard,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81893,31215-31222|36148-36155|36596-36603,PREF|PREF|PREF,STANDARD|STANDARD|STANDARD
Response,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25755,31236-31243,PREF,RESPONSE
Regression,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18243,31260-31269,PREF,REGRESSION
Parameter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44175,31271-31279,PREF,PARAMETER
Match,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54116,31539-31543|42406-42413,PREF|SYN,MATCH|MATCHING
Template,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45677,31547-31554,PREF,TEMPLATE
Depth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25333,31586-31590,PREF,DEPTH
Local,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67263,31635-31639,PREF,LOCAL
Interest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60730,31795-31802|41279-41286,PREF|PREF,INTEREST|INTEREST
Defined,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165683,31816-31822,PREF,DEFINED
Definition,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42777,31816-31822|32071-32080,SYN|PREF,DEFINED|DEFINITION
Approach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25424,32044-32051,PREF,APPROACH
Approach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176499,32044-32051,PREF,APPROACH
DEFINITION,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43680,32071-32080,PREF,DEFINITION
Highest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25525,32206-32212,PREF,HIGHEST
Contamination,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68768,32448-32460,PREF,CONTAMINATION
Opposite,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25602,32566-32573,PREF,OPPOSITE
Consistency,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95110,32839-32849,PREF,CONSISTENCY
Pairing,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142624,33112-33118|42406-42413,PREF|SYN,PAIRING|MATCHING
Driven,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141290,33206-33211,PREF,DRIVEN
Solution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70830,33706-33713,PREF,SOLUTION
Locally,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41065,33758-33764,PREF,LOCALLY
Taken,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25701,34932-34936|37627-37631,PREF|PREF,TAKEN|TAKEN
Criterion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25466,34955-34963,PREF,CRITERION
Remove,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64914,36044-36049,PREF,REMOVE
True,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68850,36112-36115|37418-37421,PREF|PREF,TRUE|TRUE
Standard Error,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53323,36596-36609,PREF,STANDARD ERROR
Confidence Interval,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53324,36695-36713,PREF,CONFIDENCE INTERVAL
Confidence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43367,36695-36704,PREF,CONFIDENCE
Window,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48921,36706-36713|40728-40733,SYN|PREF,INTERVAL|WINDOW
Interval,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25543,36706-36713,PREF,INTERVAL
Text,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25704,36810-36813,PREF,TEXT
Value,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25712,37384-37388,PREF,VALUE
Bound,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70987,37443-37447,PREF,BOUND
Motion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75602,37801-37806,PREF,MOTION
Virtual,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176264,37830-37836,PREF,VIRTUAL
Kitchen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86562,38401-38407,PREF,KITCHEN
Vector,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54169,38769-38774|41035-41040,PREF|PREF,VECTOR|VECTOR
Length,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25334,38796-38801,PREF,LENGTH
Normalized Time,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94943,38971-38985,PREF,NORMALIZED TIME
Gaussian Kernel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79422,39194-39208,PREF,GAUSSIAN KERNEL
Kernel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63630,39203-39208,PREF,KERNEL
Gravity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74992,39582-39588,PREF,GRAVITY
Actual,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25274,39647-39652|39711-39714,PREF|SYN,ACTUAL|REAL
Phase,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25257,40159-40163,PREF,PHASE
Block,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48949,40342-40346,PREF,BLOCK
Block,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86947,40342-40346,PREF,BLOCK
Block,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61286,40342-40346,PREF,BLOCK
Trial Type,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49660,40384-40393,PREF,TRIAL TYPE
Type,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25284,40390-40393,PREF,TYPE
Low,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54722,40653-40655,PREF,LOW
Pass,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81275,40657-40660,PREF,PASS
Filter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41199,40698-40703,PREF,FILTER
Filter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45801,40698-40703,PREF,FILTER
Window,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48051,40728-40733,PREF,WINDOW
Equation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41195,40868-40875,PREF,EQUATION
Evidence,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43583,41412-41419,PREF,EVIDENCE
Special,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25684,41747-41753,PREF,SPECIAL
Concern,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79892,42076-42082,PREF,CONCERN
Due To,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89272,42245-42250,PREF,DUE TO
Adjacent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25408,42887-42894,PREF,ADJACENT
Change,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25446,43230-43235,PREF,CHANGE
Stock,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48288,43569-43573,PREF,STOCK
Application,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60755,43593-43603,PREF,APPLICATION
New York,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43468,43733-43740,PREF,NEW YORK
New,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25586,43733-43735,PREF,NEW
